Amount,Transaction_type,Device_type,Location,Is_foreign,Is_high_risk_country,Previous_fraud,Is_fraud
93171.99,ATM,ATM,Mumbai,0,0,0,0
81270.13,POS,POS,Hyderabad,1,0,0,1
32055.82,Transfer,Web,Chennai,1,0,0,0
75875.51,ATM,Mobile,Kolkata,1,0,0,1
90151.99,ATM,Mobile,Bangalore,0,0,1,1
80574.85,ATM,Web,Kolkata,0,0,0,0
53474.5,ATM,POS,Mumbai,0,0,1,0
14133.38,POS,Mobile,Chennai,1,0,1,0
27508.3,Online,ATM,Pune,1,1,1,1
87217.15,ATM,Mobile,Pune,1,0,1,1
38876.96,Online,Mobile,Pune,1,0,0,0
36294.67,ATM,ATM,Hyderabad,0,0,1,0
98982.29,Transfer,Mobile,Delhi,0,0,0,0
92874.33,POS,ATM,Pune,0,0,0,0
56397.56,POS,POS,Bangalore,1,0,1,1
37062.37,Online,POS,Delhi,1,0,0,0
73298.08,ATM,Web,Ahmedabad,0,0,1,1
43785.62,POS,Web,Ahmedabad,1,0,0,0
69260.19,POS,Mobile,Hyderabad,1,0,0,1
32968.23,Online,Mobile,Delhi,0,0,1,1
24616.32,ATM,Web,Delhi,0,0,0,0
21148.5,POS,Web,Kolkata,1,0,1,1
53215.17,Online,Web,Chennai,0,0,0,0
72118.62,Online,ATM,Chennai,0,0,1,0
21356.69,POS,Web,Mumbai,0,0,0,0
69891.53,ATM,Mobile,Delhi,0,0,0,0
90387.95,ATM,POS,Mumbai,0,0,1,0
45793.71,ATM,ATM,Delhi,0,0,0,0
86859.58,POS,Web,Mumbai,1,0,0,1
27598.03,POS,ATM,Mumbai,0,0,1,1
6703.38,Online,Mobile,Ahmedabad,0,0,1,0
13247.04,ATM,Mobile,Ahmedabad,1,1,1,1
87717.22,Online,Mobile,Ahmedabad,1,0,1,1
18222.23,ATM,ATM,Ahmedabad,1,0,1,0
35346.34,Online,Web,Mumbai,1,0,0,0
25569.18,Online,POS,Pune,1,0,1,0
88061.73,Transfer,Mobile,Ahmedabad,0,0,1,0
30358.15,Online,Mobile,Delhi,0,0,0,0
95968.44,Transfer,Mobile,Mumbai,0,0,1,0
92893.33,ATM,Mobile,Pune,1,0,0,1
18328.42,POS,ATM,Bangalore,1,1,1,1
68995.29,POS,Mobile,Bangalore,1,1,0,1
36929.73,POS,POS,Chennai,1,0,0,0
6110.41,Online,Mobile,Bangalore,0,0,1,0
70394.98,ATM,POS,Delhi,0,0,1,0
32323.25,ATM,ATM,Pune,0,0,1,0
45144,Online,ATM,Hyderabad,1,1,0,1
207.21,Online,ATM,Delhi,1,0,1,0
46806.67,POS,POS,Hyderabad,1,0,1,0
41480.52,Transfer,POS,Delhi,1,1,1,1
68803.63,Online,ATM,Chennai,1,0,1,1
66778.31,ATM,POS,Kolkata,1,0,0,1
70320.52,Transfer,Mobile,Pune,1,0,0,1
13425.01,ATM,Mobile,Chennai,0,0,1,0
63836.01,ATM,ATM,Hyderabad,1,1,0,1
82932.96,Online,Web,Kolkata,0,0,1,0
71282.07,Transfer,Web,Kolkata,1,0,0,1
38444.7,Transfer,Mobile,Mumbai,0,0,0,0
58879.71,Online,POS,Delhi,1,0,0,1
48045.86,ATM,Mobile,Kolkata,1,1,0,1
9368.99,Online,POS,Pune,1,0,0,0
98545.33,Transfer,Web,Kolkata,0,0,0,0
50429,Online,POS,Ahmedabad,0,0,0,0
90912.47,ATM,ATM,Pune,0,0,0,0
69987.94,Online,Web,Hyderabad,1,1,0,1
98321.26,ATM,Web,Kolkata,1,0,1,1
98076.89,Online,POS,Delhi,0,0,1,0
52919.72,Transfer,ATM,Bangalore,1,0,1,1
57324.58,Online,Web,Hyderabad,1,0,0,1
86367.16,ATM,ATM,Ahmedabad,1,0,0,1
66501.85,ATM,ATM,Ahmedabad,0,0,1,0
82508.94,POS,Web,Hyderabad,1,1,1,1
31541.89,ATM,Web,Mumbai,0,0,1,0
29533.6,ATM,Web,Bangalore,1,1,1,1
3585.82,ATM,POS,Hyderabad,1,1,0,1
9066,POS,ATM,Pune,1,0,0,0
83694.75,ATM,Mobile,Kolkata,1,0,0,1
74972.66,ATM,Web,Mumbai,0,0,0,0
11797.18,ATM,POS,Mumbai,1,1,0,1
99831.3,Transfer,Web,Bangalore,1,0,0,1
14927.66,Transfer,Web,Ahmedabad,0,0,1,1
91257.31,ATM,Web,Kolkata,1,0,1,1
26590.93,ATM,POS,Pune,0,0,1,1
34534.5,ATM,ATM,Ahmedabad,1,0,1,0
65179.68,ATM,Mobile,Bangalore,1,0,0,1
23198.42,ATM,ATM,Pune,1,0,0,0
2349.06,Online,Web,Mumbai,0,0,0,0
98757.94,Transfer,ATM,Chennai,1,0,1,1
80654.3,Online,POS,Chennai,0,0,0,0
68073.93,ATM,Mobile,Pune,0,0,1,0
15263.19,Transfer,Web,Chennai,0,0,0,0
74704.75,Online,ATM,Delhi,0,0,0,0
43172.45,Transfer,Web,Hyderabad,0,0,1,0
91531.1,POS,Mobile,Ahmedabad,1,0,0,1
27144.45,Transfer,ATM,Mumbai,0,0,0,0
44688.02,Transfer,POS,Bangalore,1,0,0,0
17820.74,Transfer,POS,Bangalore,1,0,0,0
882.38,ATM,POS,Pune,0,0,1,1
41118.13,ATM,ATM,Hyderabad,1,1,0,1
53320.56,Transfer,Mobile,Delhi,1,0,1,1
93306.72,ATM,Web,Kolkata,0,0,1,0
66066.77,POS,Web,Chennai,0,0,1,1
87139.88,Online,Web,Hyderabad,0,0,1,0
70233.72,Online,Mobile,Chennai,0,0,1,1
36615.3,ATM,POS,Kolkata,0,0,1,0
42107.11,Transfer,ATM,Kolkata,1,0,1,0
61590.14,Online,Web,Pune,0,0,1,0
70287.08,Transfer,ATM,Bangalore,0,0,0,0
32490.53,POS,POS,Pune,1,0,1,0
61190.87,ATM,POS,Hyderabad,1,0,1,1
91546.08,Online,POS,Delhi,0,0,0,0
61921.56,Online,Web,Mumbai,1,0,0,1
99693.4,Online,ATM,Mumbai,0,0,1,0
72269.54,Transfer,POS,Bangalore,0,0,0,0
80118.54,Transfer,ATM,Hyderabad,0,0,0,0
2971.8,Transfer,Web,Hyderabad,0,0,0,0
94784.13,ATM,Mobile,Pune,0,0,1,0
36711.35,POS,Web,Pune,0,0,1,0
78391.33,ATM,POS,Pune,0,0,1,0
88302.12,Online,ATM,Chennai,0,0,1,0
42783.19,Online,Mobile,Bangalore,0,0,0,0
83557.49,POS,ATM,Pune,0,0,1,0
57170.57,Online,Mobile,Bangalore,0,0,1,1
49235.21,Online,Mobile,Bangalore,0,0,1,0
33718.54,Transfer,Web,Mumbai,0,0,0,0
35434.8,POS,POS,Hyderabad,1,1,1,1
64271.2,POS,Web,Pune,0,0,0,0
16206.67,Transfer,POS,Delhi,0,0,1,0
49925.07,Transfer,ATM,Kolkata,1,0,1,1
86866.37,ATM,POS,Pune,0,0,0,0
57095.2,Online,Web,Pune,0,0,0,0
72836.53,Transfer,ATM,Ahmedabad,1,0,1,1
55922.72,POS,Mobile,Chennai,1,1,1,1
32313.24,Online,Web,Kolkata,1,0,0,0
91753.2,POS,ATM,Chennai,0,0,0,0
82608.66,POS,Mobile,Mumbai,0,0,0,0
49524.14,ATM,POS,Delhi,1,0,0,0
18760.94,POS,POS,Ahmedabad,0,0,1,0
10410.89,Online,Web,Delhi,0,0,0,0
61404.53,Transfer,POS,Hyderabad,1,1,1,1
112.42,Online,ATM,Kolkata,0,0,0,0
88747.04,POS,POS,Hyderabad,1,1,0,1
80493.1,ATM,POS,Chennai,1,0,0,1
27029.54,Transfer,Web,Mumbai,0,0,0,0
92894,POS,Mobile,Mumbai,0,0,0,0
85597.08,POS,POS,Hyderabad,0,0,1,0
68437.4,ATM,POS,Mumbai,1,1,0,1
6483.6,POS,Web,Mumbai,0,0,0,0
22848.06,ATM,ATM,Ahmedabad,0,0,1,1
2602.75,POS,POS,Ahmedabad,1,0,0,0
95975.92,Online,Mobile,Bangalore,1,1,0,1
11122.6,Transfer,Mobile,Kolkata,0,0,1,1
77529.96,Online,ATM,Mumbai,0,0,0,0
21102.49,ATM,ATM,Bangalore,0,0,1,0
12889.14,ATM,Mobile,Hyderabad,0,0,1,0
3619.78,Transfer,Mobile,Ahmedabad,0,0,1,0
83830.44,POS,POS,Ahmedabad,1,0,0,1
67441.91,ATM,ATM,Hyderabad,1,1,0,1
74982.62,Online,ATM,Mumbai,0,0,0,0
68935.99,Transfer,Web,Kolkata,0,0,0,0
80052.5,ATM,Mobile,Delhi,1,1,1,1
41933.45,Online,Web,Pune,1,1,1,1
15546.94,ATM,POS,Pune,0,0,0,0
4053.14,POS,Web,Pune,0,0,0,0
43538.37,ATM,Web,Delhi,0,0,0,0
30984.61,Transfer,Mobile,Ahmedabad,1,0,1,0
22839.98,Online,ATM,Hyderabad,0,0,0,0
25556.74,ATM,Web,Ahmedabad,0,0,1,0
45846.64,Online,ATM,Delhi,1,0,0,0
62337.41,ATM,POS,Pune,1,0,1,1
86063.61,POS,ATM,Chennai,0,0,0,0
21836.18,POS,ATM,Kolkata,0,0,1,1
64073.54,Online,Web,Hyderabad,1,1,1,1
9537.19,ATM,Mobile,Bangalore,1,1,0,1
48786.82,POS,Mobile,Bangalore,1,0,1,1
22187.21,ATM,Web,Pune,0,0,0,0
63051.1,Online,POS,Mumbai,0,0,1,0
65659.44,Online,Web,Ahmedabad,1,0,0,1
76225.08,ATM,Mobile,Chennai,0,0,0,0
1450.25,Online,Mobile,Pune,0,0,1,0
46317.3,POS,Mobile,Chennai,0,0,0,0
39261.07,Online,ATM,Hyderabad,1,1,0,1
48867.48,Online,Mobile,Pune,1,0,1,0
50886.26,Transfer,Mobile,Delhi,1,0,0,1
22537.06,POS,ATM,Pune,1,0,1,1
19086,Online,Web,Mumbai,0,0,0,0
9901.54,POS,POS,Pune,0,0,1,0
94788.8,POS,Web,Hyderabad,1,0,1,1
73947,POS,Web,Kolkata,0,0,0,0
97936.99,Online,POS,Kolkata,1,0,1,1
48117.69,ATM,Web,Ahmedabad,1,0,1,0
38723.45,Online,Mobile,Hyderabad,1,1,1,1
90614.08,ATM,POS,Pune,1,0,1,1
19290.85,Transfer,ATM,Ahmedabad,1,0,0,0
8022.07,Online,Mobile,Delhi,0,0,0,0
11786.9,ATM,Web,Chennai,1,0,0,0
41777.55,Transfer,Mobile,Mumbai,1,0,0,0
98119.65,Transfer,Web,Hyderabad,1,0,1,1
98544.21,ATM,Mobile,Ahmedabad,0,0,0,0
26563.27,POS,ATM,Kolkata,0,0,1,0
90773.14,Transfer,Web,Hyderabad,1,0,0,1
42626.9,ATM,Web,Chennai,0,0,1,0
67914.13,Online,Web,Mumbai,1,0,1,1
48723.59,ATM,Mobile,Bangalore,0,0,0,0
91857.59,ATM,ATM,Hyderabad,1,0,0,1
58700.35,POS,ATM,Ahmedabad,0,0,1,1
87741.35,POS,Mobile,Bangalore,0,0,0,0
68800.95,Online,POS,Bangalore,0,0,1,0
41638.12,Transfer,POS,Bangalore,1,0,0,0
53483.72,Transfer,ATM,Kolkata,1,0,0,1
88611.15,ATM,Mobile,Bangalore,0,0,1,1
60847.33,Online,Mobile,Delhi,1,0,1,1
20468.37,Transfer,POS,Mumbai,0,0,0,0
37778.16,ATM,ATM,Kolkata,0,0,0,0
83570.12,ATM,Mobile,Chennai,0,0,1,0
41919.92,POS,ATM,Delhi,0,0,0,0
87662.42,ATM,Mobile,Mumbai,1,0,1,1
95151.29,Online,ATM,Mumbai,0,0,0,0
47786.92,Online,Web,Ahmedabad,1,1,1,1
16650.58,ATM,POS,Bangalore,1,0,0,0
20286.85,Transfer,ATM,Kolkata,1,1,1,1
43401.38,Online,POS,Delhi,0,0,1,1
656.02,Online,ATM,Bangalore,0,0,1,0
94641.54,Online,Web,Ahmedabad,1,0,1,1
95414.06,ATM,Mobile,Chennai,1,0,1,1
50643.41,Transfer,Mobile,Mumbai,0,0,0,0
27403.26,Online,ATM,Chennai,0,0,1,1
49029.69,Online,Mobile,Chennai,0,0,1,0
22579.97,POS,Web,Bangalore,0,0,1,0
83253.74,POS,POS,Kolkata,0,0,1,0
60990.83,Transfer,Web,Hyderabad,0,0,1,0
82806.95,ATM,ATM,Mumbai,0,0,0,0
82744.03,Transfer,ATM,Hyderabad,0,0,1,0
36679.23,ATM,ATM,Chennai,1,0,1,0
52018.29,POS,Mobile,Kolkata,1,0,1,1
88115.12,Transfer,POS,Hyderabad,1,1,1,1
18447.74,Online,Mobile,Ahmedabad,0,0,0,0
71551.22,ATM,Mobile,Ahmedabad,0,0,1,0
50217.04,ATM,Web,Pune,1,0,0,1
51866.81,Online,Mobile,Ahmedabad,1,0,0,1
68085.38,Online,Web,Kolkata,1,0,1,1
24343.18,Transfer,Mobile,Chennai,1,0,1,0
19947.07,POS,Web,Bangalore,0,0,1,0
14702.24,Online,Mobile,Kolkata,0,0,0,0
82530.97,Transfer,ATM,Hyderabad,0,0,0,0
9206.1,ATM,Web,Mumbai,0,0,0,0
36593.93,Transfer,Mobile,Chennai,0,0,0,0
28667.17,ATM,Mobile,Bangalore,1,0,0,0
55206.96,ATM,POS,Hyderabad,1,0,1,1
36498.43,Online,Web,Hyderabad,0,0,0,0
36644.82,POS,Web,Mumbai,0,0,0,0
86146.55,ATM,ATM,Delhi,0,0,1,1
28601.47,Transfer,Web,Bangalore,1,0,1,1
62100,Online,Mobile,Kolkata,1,0,0,1
10256.45,Online,ATM,Bangalore,1,0,0,0
88838.55,POS,Mobile,Bangalore,0,0,1,1
25908.32,Online,Web,Pune,0,0,0,0
54124.68,POS,POS,Hyderabad,0,0,0,0
63449.91,POS,Web,Hyderabad,0,0,1,0
68249.13,ATM,Web,Mumbai,0,0,0,0
93085.33,POS,ATM,Chennai,1,0,1,1
1200.27,POS,ATM,Mumbai,1,0,1,0
61876.86,ATM,POS,Kolkata,1,1,1,1
14027.48,Transfer,ATM,Delhi,1,0,1,1
87178.52,ATM,POS,Pune,1,1,0,1
84542.59,ATM,POS,Mumbai,1,0,0,1
27780.45,Transfer,Web,Ahmedabad,1,0,0,0
14087.72,Online,POS,Kolkata,1,0,0,0
16429.81,Online,POS,Kolkata,0,0,1,1
3113.02,Transfer,ATM,Kolkata,0,0,0,0
45136.85,POS,ATM,Mumbai,0,0,0,0
65620.82,POS,Web,Pune,1,1,0,1
43741.58,Transfer,ATM,Pune,0,0,0,0
4464.52,POS,ATM,Delhi,1,0,1,1
74255.34,POS,Web,Bangalore,0,0,1,0
38535.56,ATM,Web,Mumbai,0,0,1,1
37385.11,POS,Mobile,Bangalore,1,1,1,1
52027.13,POS,Mobile,Mumbai,1,1,0,1
8045.23,Online,POS,Delhi,1,0,1,0
2162.62,ATM,Mobile,Kolkata,0,0,1,1
28537.85,Transfer,ATM,Pune,1,0,1,0
30528.8,ATM,POS,Delhi,1,0,1,0
25799.29,Transfer,Web,Kolkata,0,0,0,0
7521.11,ATM,POS,Chennai,0,0,1,0
39921.99,Transfer,POS,Bangalore,0,0,1,0
61772.92,POS,POS,Bangalore,1,0,1,1
89170.8,Online,ATM,Ahmedabad,1,0,1,1
80482.81,Transfer,POS,Mumbai,1,0,1,1
83122.62,POS,ATM,Ahmedabad,0,0,1,0
30530.82,Online,Mobile,Hyderabad,1,1,0,1
60962.61,ATM,ATM,Hyderabad,1,0,1,1
54417.62,Online,Web,Pune,1,0,1,1
20101.07,ATM,POS,Kolkata,1,0,0,0
40708.58,ATM,Web,Ahmedabad,1,1,1,1
56472.24,ATM,Mobile,Bangalore,0,0,0,0
37655.21,POS,POS,Kolkata,0,0,1,1
70618.05,POS,ATM,Mumbai,1,0,0,1
24163.46,Online,ATM,Pune,0,0,0,0
29417.65,Online,Web,Chennai,1,0,0,0
86699.18,Online,Web,Hyderabad,0,0,1,0
46552.57,POS,Mobile,Ahmedabad,1,0,1,0
79818.15,Online,Mobile,Kolkata,1,1,1,1
8959.01,POS,POS,Hyderabad,0,0,1,0
86938.02,Online,Mobile,Bangalore,1,0,1,1
56296.35,ATM,Mobile,Bangalore,0,0,0,0
36506.56,ATM,Mobile,Delhi,1,1,1,1
78141.96,ATM,ATM,Delhi,1,0,0,1
42926.95,Transfer,Mobile,Delhi,1,0,0,0
85638.09,Transfer,POS,Pune,1,1,1,1
23888.4,ATM,POS,Bangalore,0,0,0,0
17040.02,ATM,POS,Hyderabad,0,0,0,0
57549.67,ATM,ATM,Mumbai,1,1,1,1
1580.81,ATM,POS,Hyderabad,0,0,0,0
8136.05,Transfer,POS,Kolkata,0,0,1,1
85339.66,ATM,POS,Mumbai,0,0,0,0
76678,ATM,Mobile,Mumbai,1,0,1,1
33336.63,POS,Web,Pune,0,0,0,0
3228.7,POS,Mobile,Hyderabad,0,0,0,0
26230.5,POS,Web,Hyderabad,1,0,0,0
59851.01,ATM,Web,Chennai,1,1,1,1
84953.6,Transfer,ATM,Mumbai,1,0,1,1
88138.23,POS,POS,Delhi,1,0,1,1
37535.25,POS,POS,Hyderabad,0,0,0,0
11521.85,ATM,ATM,Mumbai,1,0,1,0
56196.8,ATM,Web,Hyderabad,0,0,0,0
68053.82,Online,Web,Hyderabad,1,1,1,1
86245.25,Online,ATM,Kolkata,0,0,0,0
85090.16,POS,POS,Chennai,0,0,0,0
19305.48,Transfer,ATM,Kolkata,0,0,0,0
14912.22,ATM,POS,Kolkata,1,0,0,0
90992.21,POS,Mobile,Bangalore,1,0,1,1
36462.49,POS,POS,Bangalore,0,0,0,0
73470.8,Transfer,Mobile,Delhi,1,0,0,1
27198.79,ATM,Web,Pune,0,0,1,0
4437.26,Transfer,ATM,Chennai,1,0,0,0
40015.26,Transfer,POS,Hyderabad,0,0,0,0
33475.51,Online,POS,Chennai,0,0,1,1
47597.51,Transfer,ATM,Delhi,1,0,0,0
13191.08,Transfer,Mobile,Bangalore,1,0,1,1
2014.14,Transfer,Web,Kolkata,0,0,0,0
86005.79,ATM,POS,Chennai,0,0,1,1
88724.24,POS,Mobile,Kolkata,0,0,1,1
69236.58,Transfer,Web,Pune,1,1,0,1
90077.15,Transfer,Mobile,Hyderabad,0,0,1,1
29533.68,ATM,POS,Bangalore,0,0,1,0
78373.33,Online,Mobile,Delhi,1,0,1,1
36787.92,Transfer,Mobile,Chennai,0,0,0,0
46631.19,Online,Web,Ahmedabad,1,0,0,0
24182.72,ATM,POS,Delhi,0,0,0,0
55809.43,Online,POS,Mumbai,1,0,0,1
43033.79,Online,Web,Pune,0,0,0,0
80153.48,Online,ATM,Pune,0,0,0,0
45536.57,ATM,Mobile,Chennai,1,1,0,1
72977.44,Transfer,Web,Bangalore,1,1,0,1
21306.18,POS,Web,Bangalore,0,0,1,0
11762.49,ATM,Mobile,Hyderabad,1,0,1,1
22202.3,POS,Web,Bangalore,0,0,1,0
91762.12,Online,ATM,Ahmedabad,1,0,0,1
3765.24,ATM,ATM,Hyderabad,0,0,1,0
68641.57,ATM,POS,Pune,1,0,1,1
50201.29,Transfer,ATM,Chennai,1,0,0,1
88211.86,Online,POS,Mumbai,0,0,1,0
90574.45,Online,ATM,Delhi,1,0,1,1
65434.12,POS,POS,Kolkata,0,0,0,0
81885.44,POS,POS,Ahmedabad,1,0,0,1
77743.84,POS,Web,Bangalore,0,0,1,0
18097.46,ATM,Mobile,Bangalore,1,0,0,0
42912.31,Transfer,ATM,Kolkata,1,1,0,1
75740.52,Online,Mobile,Hyderabad,0,0,1,0
843.27,Transfer,Mobile,Mumbai,0,0,1,0
17515.43,POS,ATM,Kolkata,1,0,1,1
35111.12,Online,POS,Delhi,1,0,0,0
89476.14,Online,Web,Delhi,1,1,0,1
15832.53,Transfer,Web,Kolkata,0,0,1,0
93519.22,POS,Mobile,Pune,1,0,0,1
99013.82,Online,ATM,Chennai,1,0,1,1
32464.66,POS,POS,Hyderabad,1,0,0,0
5028.27,ATM,Mobile,Bangalore,0,0,0,0
28806.57,Online,POS,Ahmedabad,1,0,1,1
83689.61,Online,POS,Hyderabad,0,0,0,0
52940.04,POS,Mobile,Delhi,0,0,0,0
19196.93,Transfer,Mobile,Pune,0,0,0,0
87256.87,POS,POS,Ahmedabad,0,0,0,0
20473.26,Transfer,ATM,Kolkata,1,1,0,1
98641.41,POS,ATM,Ahmedabad,1,1,0,1
96189.55,Transfer,POS,Bangalore,1,0,0,1
47716.17,POS,Mobile,Pune,1,1,1,1
38873.99,Transfer,Web,Chennai,0,0,0,0
88795.33,POS,POS,Ahmedabad,0,0,0,0
36426.02,Online,Web,Hyderabad,1,0,1,0
86220.97,POS,Web,Ahmedabad,1,0,1,1
12882.11,Online,POS,Kolkata,1,1,0,1
27251.42,ATM,POS,Ahmedabad,0,0,1,0
85380.95,ATM,POS,Bangalore,1,0,1,1
8466.53,ATM,Web,Kolkata,1,0,0,0
64233.22,ATM,POS,Ahmedabad,1,0,0,1
83696.28,ATM,Mobile,Kolkata,1,0,0,1
86738.4,ATM,Mobile,Pune,0,0,0,0
29539.99,Transfer,POS,Mumbai,0,0,0,0
56536.64,Transfer,POS,Kolkata,1,0,1,1
52405.15,Online,Mobile,Kolkata,1,0,1,1
70261.92,Online,Mobile,Delhi,0,0,0,0
79661.17,Transfer,Web,Pune,0,0,1,0
301.52,Online,Web,Delhi,0,0,0,0
95867.75,POS,Web,Pune,0,0,1,0
94851.18,ATM,Mobile,Mumbai,0,0,1,0
62912.44,Online,POS,Pune,0,0,0,0
59669.3,Transfer,Mobile,Ahmedabad,0,0,0,0
9961.27,Transfer,Web,Mumbai,1,0,1,0
33915.19,Transfer,ATM,Kolkata,1,1,1,1
87784.29,POS,POS,Mumbai,0,0,0,0
27260.74,Online,POS,Pune,1,0,1,1
45893.15,Online,Mobile,Mumbai,1,0,1,0
51225.8,POS,Mobile,Delhi,0,0,0,0
56651.1,Online,Web,Mumbai,1,1,0,1
31205.05,Online,Mobile,Kolkata,1,0,1,1
58943.82,Transfer,POS,Pune,0,0,0,0
21717.6,Transfer,Web,Hyderabad,0,0,0,0
24153.51,ATM,POS,Bangalore,0,0,1,1
14735.65,ATM,ATM,Kolkata,0,0,0,0
76163.85,ATM,Mobile,Bangalore,1,0,1,1
4782.09,Online,Mobile,Delhi,1,0,1,0
31842.94,Transfer,ATM,Ahmedabad,1,1,0,1
94043.31,Transfer,POS,Chennai,1,0,0,1
60437.09,ATM,ATM,Mumbai,0,0,0,0
7580.86,Online,ATM,Bangalore,0,0,0,0
57199.21,POS,Mobile,Ahmedabad,1,0,0,1
69003.19,ATM,Mobile,Pune,0,0,0,0
61119.23,Transfer,POS,Delhi,1,1,0,1
37397.74,Online,ATM,Bangalore,0,0,1,1
35544.77,Online,POS,Mumbai,0,0,1,0
89842.08,Transfer,ATM,Delhi,0,0,0,0
44609.75,ATM,POS,Kolkata,0,0,1,0
71659.95,Transfer,ATM,Delhi,1,0,0,1
77971.36,Transfer,Mobile,Pune,0,0,1,0
68558.3,Online,ATM,Delhi,1,0,1,1
84436.73,Online,ATM,Kolkata,1,0,0,1
48143.61,ATM,Web,Delhi,0,0,0,0
67760.17,POS,Mobile,Mumbai,1,1,1,1
66113.56,POS,POS,Kolkata,1,0,0,1
71522.27,Online,POS,Ahmedabad,0,0,0,0
75415.51,Transfer,Mobile,Chennai,1,0,1,1
19228.23,POS,Web,Delhi,0,0,1,1
53645.87,Transfer,Mobile,Pune,0,0,1,1
46122.01,ATM,ATM,Delhi,0,0,0,0
53252.46,Online,Mobile,Bangalore,1,1,0,1
78315.41,POS,Web,Pune,0,0,0,0
56253.01,POS,Web,Hyderabad,1,0,0,1
26735.3,Online,Web,Mumbai,1,0,0,0
4191.3,Online,Web,Kolkata,0,0,1,1
49421.52,ATM,Web,Ahmedabad,1,1,1,1
95617.74,Online,Web,Bangalore,1,0,1,1
65411.04,POS,POS,Hyderabad,0,0,1,1
7318.61,Transfer,Mobile,Ahmedabad,0,0,0,0
58511.18,Online,POS,Mumbai,0,0,0,0
25373.07,POS,Mobile,Pune,0,0,1,0
38908.52,Transfer,POS,Pune,0,0,1,0
80567.66,POS,Mobile,Hyderabad,0,0,1,0
30692.03,Transfer,POS,Bangalore,1,0,0,0
62440.55,POS,Mobile,Mumbai,0,0,1,1
71929.36,ATM,ATM,Chennai,1,0,1,1
42668.25,POS,POS,Mumbai,1,1,1,1
5700.05,POS,Mobile,Kolkata,0,0,1,1
59177.62,Transfer,POS,Ahmedabad,1,0,0,1
10348.01,Online,Web,Bangalore,0,0,1,0
65497.82,Online,POS,Chennai,0,0,1,0
98955.43,POS,POS,Delhi,1,0,1,1
37476.88,ATM,ATM,Hyderabad,0,0,1,0
44380.59,ATM,Mobile,Delhi,1,0,0,0
80304.36,ATM,ATM,Delhi,1,0,1,1
24243.42,POS,ATM,Delhi,1,0,1,1
13513.09,Online,Mobile,Delhi,0,0,1,1
63402.9,POS,Mobile,Bangalore,1,0,0,1
84239.41,ATM,Web,Mumbai,0,0,1,0
42227.92,ATM,Mobile,Mumbai,0,0,1,1
41597.9,ATM,Web,Kolkata,1,0,0,0
95234.76,ATM,Web,Pune,0,0,0,0
96015.29,POS,Web,Delhi,0,0,1,1
14161.71,POS,POS,Bangalore,1,0,0,0
953.59,ATM,Web,Delhi,0,0,0,0
21153.46,Transfer,Web,Ahmedabad,1,1,1,1
85432.03,POS,POS,Kolkata,0,0,0,0
27010.67,POS,Mobile,Hyderabad,1,0,1,0
29412.84,Transfer,ATM,Hyderabad,1,0,1,0
77996.28,Transfer,Web,Ahmedabad,0,0,1,0
90929.2,Transfer,Mobile,Bangalore,1,0,1,1
57544.05,Online,ATM,Kolkata,1,1,1,1
4471.25,Online,Mobile,Delhi,0,0,1,0
48478.31,POS,Web,Chennai,0,0,1,1
18880.11,Transfer,Web,Ahmedabad,0,0,1,0
56661.13,ATM,Web,Chennai,0,0,1,0
17627.58,Online,Mobile,Pune,0,0,0,0
14752.51,POS,ATM,Kolkata,0,0,1,0
41894.06,POS,POS,Kolkata,0,0,0,0
9366.73,ATM,Web,Pune,0,0,1,0
70026.89,Online,ATM,Ahmedabad,0,0,0,0
17996.23,ATM,Web,Delhi,1,1,0,1
27989.23,POS,ATM,Hyderabad,1,0,1,0
87645.65,Online,ATM,Pune,1,0,1,1
88225.02,Transfer,Mobile,Kolkata,1,0,1,1
24150.93,Transfer,Web,Delhi,1,0,1,0
94425.23,POS,Mobile,Chennai,0,0,0,0
17746.28,ATM,ATM,Mumbai,1,0,1,1
60898.22,ATM,Web,Pune,1,0,0,1
15816.46,POS,Mobile,Ahmedabad,1,0,1,0
55400.53,POS,POS,Kolkata,1,0,1,1
77000.25,Online,Mobile,Ahmedabad,0,0,0,0
86469.79,POS,ATM,Kolkata,0,0,0,0
67342.48,Transfer,ATM,Kolkata,0,0,0,0
2785.51,POS,Web,Kolkata,1,0,0,0
37531.68,Transfer,Mobile,Pune,1,0,1,0
276.01,POS,POS,Delhi,1,0,0,0
48885.98,Transfer,ATM,Mumbai,1,0,1,1
55529.93,ATM,ATM,Mumbai,0,0,1,0
25224.94,Transfer,POS,Kolkata,0,0,0,0
28583.31,POS,POS,Hyderabad,1,0,0,0
63038.99,Online,POS,Pune,1,1,1,1
22426.09,POS,POS,Ahmedabad,1,0,1,0
72801.56,Transfer,Mobile,Hyderabad,0,0,1,0
90603.64,POS,Mobile,Bangalore,1,0,1,1
13549.74,Online,ATM,Pune,0,0,0,0
11354.18,POS,ATM,Pune,0,0,1,0
81087.05,Transfer,ATM,Delhi,1,1,1,1
29975.26,Transfer,ATM,Chennai,1,0,0,0
17009.29,POS,Mobile,Chennai,0,0,1,1
84564.43,Online,POS,Hyderabad,1,0,1,1
82053.47,Online,POS,Kolkata,1,0,1,1
25803.28,Transfer,Mobile,Bangalore,1,0,0,0
14515.37,Online,ATM,Kolkata,0,0,1,0
77131.85,Transfer,ATM,Chennai,0,0,0,0
